date,end_date,product_code,product_color,product_model,product_type,quantity
2024-05-10,2024-05-17,760,küp akça,iki göbek,90cm_windowed,2.0
2024-05-10,2024-05-17,810,ardahan gri,madra,90cm_windowed,5.0
2024-05-10,2024-05-17,820,ardahan gri,baklava,90cm_windowed,2.0
2024-05-10,2024-05-17,830,ardahan gri,karışık çizgi,90cm_windowed,8.0
2024-05-10,2024-05-17,930,pvc gri,karışık çizgi,90cm_windowed,1.0
2024-05-10,2024-05-17,960,pvc gri,iki göbek,90cm_windowed,8.0
2024-05-17,2024-05-24,110,italyan ceviz,madra,90cm_windowed,1.0
2024-05-17,2024-05-24,160,italyan ceviz,iki göbek,90cm_windowed,9.0
2024-05-17,2024-05-24,260,koyu ceviz,iki göbek,90cm_windowed,1.0
2024-05-17,2024-05-24,310,gold ceviz,madra,90cm_windowed,1.0
2024-05-17,2024-05-24,320,gold ceviz,baklava,90cm_windowed,1.0
2024-05-17,2024-05-24,560,wenge,iki göbek,90cm_windowed,1.0
2024-05-17,2024-05-24,620,bute beyaz,baklava,90cm_windowed,1.0
2024-05-17,2024-05-24,630,bute beyaz,karışık çizgi,90cm_windowed,5.0
2024-05-17,2024-05-24,660,bute beyaz,iki göbek,90cm_windowed,32.0
2024-05-17,2024-05-24,730,küp akça,karışık çizgi,90cm_windowed,6.0
2024-05-17,2024-05-24,760,küp akça,iki göbek,90cm_windowed,2.0
2024-05-17,2024-05-24,860,ardahan gri,iki göbek,90cm_windowed,1.0
2024-05-17,2024-05-24,960,pvc gri,iki göbek,90cm_windowed,1.0
2024-05-24,2024-05-31,110,italyan ceviz,madra,90cm_windowed,3.0
2024-05-24,2024-05-31,120,italyan ceviz,baklava,90cm_windowed,1.0
2024-05-24,2024-05-31,160,italyan ceviz,iki göbek,90cm_windowed,5.0
2024-05-24,2024-05-31,230,koyu ceviz,karışık çizgi,90cm_windowed,2.0
2024-05-24,2024-05-31,260,koyu ceviz,iki göbek,90cm_windowed,2.0
2024-05-24,2024-05-31,360,gold ceviz,iki göbek,90cm_windowed,3.0
2024-05-24,2024-05-31,520,wenge,baklava,90cm_windowed,1.0
2024-05-24,2024-05-31,540,,,90cm_windowed,1.0
2024-05-24,2024-05-31,610,bute beyaz,madra,90cm_windowed,2.0
2024-05-24,2024-05-31,620,bute beyaz,baklava,90cm_windowed,7.0
2024-05-24,2024-05-31,630,bute beyaz,karışık çizgi,90cm_windowed,12.0
2024-05-24,2024-05-31,660,bute beyaz,iki göbek,90cm_windowed,17.0
2024-05-24,2024-05-31,720,küp akça,baklava,90cm_windowed,1.0
2024-05-24,2024-05-31,760,küp akça,iki göbek,90cm_windowed,10.0
2024-05-24,2024-05-31,810,ardahan gri,madra,90cm_windowed,1.0
2024-05-24,2024-05-31,820,ardahan gri,baklava,90cm_windowed,1.0
2024-05-24,2024-05-31,830,ardahan gri,karışık çizgi,90cm_windowed,3.0
2024-05-24,2024-05-31,840,,,90cm_windowed,2.0
2024-05-24,2024-05-31,960,pvc gri,iki göbek,90cm_windowed,1.0
2024-05-31,2024-06-07,160,italyan ceviz,iki göbek,90cm_windowed,4.0
2024-05-31,2024-06-07,260,koyu ceviz,iki göbek,90cm_windowed,1.0
2024-05-31,2024-06-07,310,gold ceviz,madra,90cm_windowed,2.0
2024-05-31,2024-06-07,460,ABD ceviz,iki göbek,90cm_windowed,1.0
2024-05-31,2024-06-07,560,wenge,iki göbek,90cm_windowed,1.0
2024-05-31,2024-06-07,610,bute beyaz,madra,90cm_windowed,3.0
2024-05-31,2024-06-07,630,bute beyaz,karışık çizgi,90cm_windowed,13.0
2024-05-31,2024-06-07,640,,,90cm_windowed,1.0
2024-05-31,2024-06-07,660,bute beyaz,iki göbek,90cm_windowed,5.0
2024-05-31,2024-06-07,720,küp akça,baklava,90cm_windowed,1.0
2024-05-31,2024-06-07,760,küp akça,iki göbek,90cm_windowed,8.0
2024-05-31,2024-06-07,810,ardahan gri,madra,90cm_windowed,6.0
2024-05-31,2024-06-07,820,ardahan gri,baklava,90cm_windowed,1.0
2024-05-31,2024-06-07,830,ardahan gri,karışık çizgi,90cm_windowed,6.0
2024-05-31,2024-06-07,860,ardahan gri,iki göbek,90cm_windowed,9.0
2024-05-31,2024-06-07,930,pvc gri,karışık çizgi,90cm_windowed,2.0
2024-06-07,2024-06-14,160,italyan ceviz,iki göbek,90cm_windowed,1.0
2024-06-07,2024-06-14,260,koyu ceviz,iki göbek,90cm_windowed,2.0
2024-06-07,2024-06-14,360,gold ceviz,iki göbek,90cm_windowed,1.0
2024-06-07,2024-06-14,560,wenge,iki göbek,90cm_windowed,1.0
2024-06-07,2024-06-14,610,bute beyaz,madra,90cm_windowed,15.0
2024-06-07,2024-06-14,630,bute beyaz,karışık çizgi,90cm_windowed,22.0
2024-06-07,2024-06-14,660,bute beyaz,iki göbek,90cm_windowed,8.0
2024-06-07,2024-06-14,720,küp akça,baklava,90cm_windowed,5.0
2024-06-07,2024-06-14,730,küp akça,karışık çizgi,90cm_windowed,2.0
2024-06-07,2024-06-14,810,ardahan gri,madra,90cm_windowed,18.0
2024-06-07,2024-06-14,830,ardahan gri,karışık çizgi,90cm_windowed,2.0
2024-06-07,2024-06-14,860,ardahan gri,iki göbek,90cm_windowed,18.0
2024-06-07,2024-06-14,920,pvc gri,baklava,90cm_windowed,1.0
2024-06-07,2024-06-14,930,pvc gri,karışık çizgi,90cm_windowed,2.0
2024-06-07,2024-06-14,960,pvc gri,iki göbek,90cm_windowed,5.0
2024-06-28,2024-07-05,110,italyan ceviz,madra,90cm_windowed,9.0
2024-06-28,2024-07-05,120,italyan ceviz,baklava,90cm_windowed,2.0
2024-06-28,2024-07-05,130,italyan ceviz,karışık çizgi,90cm_windowed,2.0
2024-06-28,2024-07-05,160,italyan ceviz,iki göbek,90cm_windowed,6.0
2024-06-28,2024-07-05,230,koyu ceviz,karışık çizgi,90cm_windowed,1.0
2024-06-28,2024-07-05,310,gold ceviz,madra,90cm_windowed,1.0
2024-06-28,2024-07-05,360,gold ceviz,iki göbek,90cm_windowed,8.0
2024-06-28,2024-07-05,410,ABD ceviz,madra,90cm_windowed,1.0
2024-06-28,2024-07-05,420,ABD ceviz,baklava,90cm_windowed,3.0
2024-06-28,2024-07-05,520,wenge,baklava,90cm_windowed,1.0
2024-06-28,2024-07-05,560,wenge,iki göbek,90cm_windowed,2.0
2024-06-28,2024-07-05,610,bute beyaz,madra,90cm_windowed,13.0
2024-06-28,2024-07-05,620,bute beyaz,baklava,90cm_windowed,3.0
2024-06-28,2024-07-05,630,bute beyaz,karışık çizgi,90cm_windowed,10.0
2024-06-28,2024-07-05,640,,,90cm_windowed,1.0
2024-06-28,2024-07-05,660,bute beyaz,iki göbek,90cm_windowed,51.0
2024-06-28,2024-07-05,720,küp akça,baklava,90cm_windowed,3.0
2024-06-28,2024-07-05,730,küp akça,karışık çizgi,90cm_windowed,4.0
2024-06-28,2024-07-05,810,ardahan gri,madra,90cm_windowed,2.0
2024-06-28,2024-07-05,860,ardahan gri,iki göbek,90cm_windowed,1.0
2024-06-28,2024-07-05,960,pvc gri,iki göbek,90cm_windowed,8.0
2024-07-05,2024-07-12,110,italyan ceviz,madra,90cm_windowed,13.0
2024-07-05,2024-07-12,120,italyan ceviz,baklava,90cm_windowed,1.0
2024-07-05,2024-07-12,130,italyan ceviz,karışık çizgi,90cm_windowed,10.0
2024-07-05,2024-07-12,160,italyan ceviz,iki göbek,90cm_windowed,10.0
2024-07-05,2024-07-12,230,koyu ceviz,karışık çizgi,90cm_windowed,6.0
2024-07-05,2024-07-12,320,gold ceviz,baklava,90cm_windowed,1.0
2024-07-05,2024-07-12,330,gold ceviz,karışık çizgi,90cm_windowed,1.0
2024-07-05,2024-07-12,460,ABD ceviz,iki göbek,90cm_windowed,2.0
2024-07-05,2024-07-12,560,wenge,iki göbek,90cm_windowed,1.0
2024-07-05,2024-07-12,610,bute beyaz,madra,90cm_windowed,6.0
2024-07-05,2024-07-12,630,bute beyaz,karışık çizgi,90cm_windowed,19.0
2024-07-05,2024-07-12,660,bute beyaz,iki göbek,90cm_windowed,61.0
2024-07-05,2024-07-12,720,küp akça,baklava,90cm_windowed,1.0
2024-07-05,2024-07-12,730,küp akça,karışık çizgi,90cm_windowed,5.0
2024-07-05,2024-07-12,760,küp akça,iki göbek,90cm_windowed,23.0
2024-07-05,2024-07-12,810,ardahan gri,madra,90cm_windowed,9.0
2024-07-05,2024-07-12,820,ardahan gri,baklava,90cm_windowed,3.0
2024-07-05,2024-07-12,860,ardahan gri,iki göbek,90cm_windowed,4.0
2024-07-05,2024-07-12,920,pvc gri,baklava,90cm_windowed,2.0
2024-07-05,2024-07-12,930,pvc gri,karışık çizgi,90cm_windowed,1.0
2024-07-05,2024-07-12,960,pvc gri,iki göbek,90cm_windowed,3.0
2024-07-12,2024-07-19,110,italyan ceviz,madra,90cm_windowed,6.0
2024-07-12,2024-07-19,130,italyan ceviz,karışık çizgi,90cm_windowed,1.0
2024-07-12,2024-07-19,230,koyu ceviz,karışık çizgi,90cm_windowed,1.0
2024-07-12,2024-07-19,320,gold ceviz,baklava,90cm_windowed,5.0
2024-07-12,2024-07-19,360,gold ceviz,iki göbek,90cm_windowed,1.0
2024-07-12,2024-07-19,420,ABD ceviz,baklava,90cm_windowed,1.0
2024-07-12,2024-07-19,610,bute beyaz,madra,90cm_windowed,3.0
2024-07-12,2024-07-19,620,bute beyaz,baklava,90cm_windowed,1.0
2024-07-12,2024-07-19,630,bute beyaz,karışık çizgi,90cm_windowed,8.0
2024-07-12,2024-07-19,640,,,90cm_windowed,3.0
2024-07-12,2024-07-19,660,bute beyaz,iki göbek,90cm_windowed,60.0
2024-07-12,2024-07-19,720,küp akça,baklava,90cm_windowed,2.0
2024-07-12,2024-07-19,730,küp akça,karışık çizgi,90cm_windowed,6.0
2024-07-12,2024-07-19,810,ardahan gri,madra,90cm_windowed,4.0
2024-07-12,2024-07-19,820,ardahan gri,baklava,90cm_windowed,1.0
2024-07-12,2024-07-19,920,pvc gri,baklava,90cm_windowed,1.0
2024-07-12,2024-07-19,930,pvc gri,karışık çizgi,90cm_windowed,9.0
2024-07-19,2024-07-26,110,italyan ceviz,madra,90cm_windowed,1.0
2024-07-19,2024-07-26,120,italyan ceviz,baklava,90cm_windowed,2.0
2024-07-19,2024-07-26,130,italyan ceviz,karışık çizgi,90cm_windowed,2.0
2024-07-19,2024-07-26,320,gold ceviz,baklava,90cm_windowed,2.0
2024-07-19,2024-07-26,620,bute beyaz,baklava,90cm_windowed,1.0
2024-07-19,2024-07-26,630,bute beyaz,karışık çizgi,90cm_windowed,6.0
2024-07-19,2024-07-26,660,bute beyaz,iki göbek,90cm_windowed,36.0
2024-07-19,2024-07-26,720,küp akça,baklava,90cm_windowed,1.0
2024-07-19,2024-07-26,810,ardahan gri,madra,90cm_windowed,8.0
2024-07-19,2024-07-26,820,ardahan gri,baklava,90cm_windowed,1.0
2024-07-19,2024-07-26,860,ardahan gri,iki göbek,90cm_windowed,3.0
2024-07-19,2024-07-26,920,pvc gri,baklava,90cm_windowed,7.0
2024-07-19,2024-07-26,930,pvc gri,karışık çizgi,90cm_windowed,1.0
2024-07-19,2024-07-26,960,pvc gri,iki göbek,90cm_windowed,3.0
2024-07-26,2024-08-02,110,italyan ceviz,madra,90cm_windowed,7.0
2024-07-26,2024-08-02,120,italyan ceviz,baklava,90cm_windowed,1.0
2024-07-26,2024-08-02,130,italyan ceviz,karışık çizgi,90cm_windowed,1.0
2024-07-26,2024-08-02,160,italyan ceviz,iki göbek,90cm_windowed,3.0
2024-07-26,2024-08-02,230,koyu ceviz,karışık çizgi,90cm_windowed,2.0
2024-07-26,2024-08-02,260,koyu ceviz,iki göbek,90cm_windowed,2.0
2024-07-26,2024-08-02,310,gold ceviz,madra,90cm_windowed,2.0
2024-07-26,2024-08-02,360,gold ceviz,iki göbek,90cm_windowed,3.0
2024-07-26,2024-08-02,460,ABD ceviz,iki göbek,90cm_windowed,1.0
2024-07-26,2024-08-02,610,bute beyaz,madra,90cm_windowed,1.0
2024-07-26,2024-08-02,620,bute beyaz,baklava,90cm_windowed,4.0
2024-07-26,2024-08-02,630,bute beyaz,karışık çizgi,90cm_windowed,6.0
2024-07-26,2024-08-02,660,bute beyaz,iki göbek,90cm_windowed,27.0
2024-07-26,2024-08-02,720,küp akça,baklava,90cm_windowed,2.0
2024-07-26,2024-08-02,730,küp akça,karışık çizgi,90cm_windowed,2.0
2024-07-26,2024-08-02,810,ardahan gri,madra,90cm_windowed,5.0
2024-07-26,2024-08-02,830,ardahan gri,karışık çizgi,90cm_windowed,2.0
2024-07-26,2024-08-02,860,ardahan gri,iki göbek,90cm_windowed,4.0
2024-07-26,2024-08-02,930,pvc gri,karışık çizgi,90cm_windowed,1.0
2024-07-26,2024-08-02,960,pvc gri,iki göbek,90cm_windowed,6.0
2024-08-02,2024-08-09,110,italyan ceviz,madra,90cm_windowed,9.0
2024-08-02,2024-08-09,120,italyan ceviz,baklava,90cm_windowed,1.0
2024-08-02,2024-08-09,160,italyan ceviz,iki göbek,90cm_windowed,1.0
2024-08-02,2024-08-09,230,koyu ceviz,karışık çizgi,90cm_windowed,3.0
2024-08-02,2024-08-09,320,gold ceviz,baklava,90cm_windowed,1.0
2024-08-02,2024-08-09,360,gold ceviz,iki göbek,90cm_windowed,3.0
2024-08-02,2024-08-09,460,ABD ceviz,iki göbek,90cm_windowed,2.0
2024-08-02,2024-08-09,610,bute beyaz,madra,90cm_windowed,1.0
2024-08-02,2024-08-09,630,bute beyaz,karışık çizgi,90cm_windowed,6.0
2024-08-02,2024-08-09,660,bute beyaz,iki göbek,90cm_windowed,25.0
2024-08-02,2024-08-09,720,küp akça,baklava,90cm_windowed,1.0
2024-08-02,2024-08-09,760,küp akça,iki göbek,90cm_windowed,17.0
2024-08-02,2024-08-09,830,ardahan gri,karışık çizgi,90cm_windowed,1.0
2024-08-02,2024-08-09,860,ardahan gri,iki göbek,90cm_windowed,6.0
2024-08-02,2024-08-09,960,pvc gri,iki göbek,90cm_windowed,2.0
2024-08-09,2024-08-16,110,italyan ceviz,madra,90cm_windowed,2.0
2024-08-09,2024-08-16,160,italyan ceviz,iki göbek,90cm_windowed,1.0
2024-08-09,2024-08-16,260,koyu ceviz,iki göbek,90cm_windowed,3.0
2024-08-09,2024-08-16,360,gold ceviz,iki göbek,90cm_windowed,3.0
2024-08-09,2024-08-16,460,ABD ceviz,iki göbek,90cm_windowed,4.0
2024-08-09,2024-08-16,610,bute beyaz,madra,90cm_windowed,1.0
2024-08-09,2024-08-16,630,bute beyaz,karışık çizgi,90cm_windowed,1.0
2024-08-09,2024-08-16,660,bute beyaz,iki göbek,90cm_windowed,24.0
2024-08-09,2024-08-16,720,küp akça,baklava,90cm_windowed,1.0
2024-08-09,2024-08-16,730,küp akça,karışık çizgi,90cm_windowed,7.0
2024-08-09,2024-08-16,760,küp akça,iki göbek,90cm_windowed,8.0
2024-08-09,2024-08-16,830,ardahan gri,karışık çizgi,90cm_windowed,7.0
2024-08-09,2024-08-16,860,ardahan gri,iki göbek,90cm_windowed,6.0
2024-08-09,2024-08-16,930,pvc gri,karışık çizgi,90cm_windowed,1.0
2024-08-09,2024-08-16,960,pvc gri,iki göbek,90cm_windowed,3.0
2024-08-16,2024-08-23,160,italyan ceviz,iki göbek,90cm_windowed,3.0
2024-08-16,2024-08-23,230,koyu ceviz,karışık çizgi,90cm_windowed,2.0
2024-08-16,2024-08-23,260,koyu ceviz,iki göbek,90cm_windowed,2.0
2024-08-16,2024-08-23,420,ABD ceviz,baklava,90cm_windowed,6.0
2024-08-16,2024-08-23,520,wenge,baklava,90cm_windowed,1.0
2024-08-16,2024-08-23,610,bute beyaz,madra,90cm_windowed,3.0
2024-08-16,2024-08-23,620,bute beyaz,baklava,90cm_windowed,2.0
2024-08-16,2024-08-23,630,bute beyaz,karışık çizgi,90cm_windowed,3.0
2024-08-16,2024-08-23,660,bute beyaz,iki göbek,90cm_windowed,22.0
2024-08-16,2024-08-23,760,küp akça,iki göbek,90cm_windowed,13.0
2024-08-16,2024-08-23,830,ardahan gri,karışık çizgi,90cm_windowed,3.0
2024-08-16,2024-08-23,860,ardahan gri,iki göbek,90cm_windowed,10.0
2024-08-16,2024-08-23,920,pvc gri,baklava,90cm_windowed,1.0
2024-08-16,2024-08-23,930,pvc gri,karışık çizgi,90cm_windowed,1.0
2024-08-16,2024-08-23,960,pvc gri,iki göbek,90cm_windowed,1.0
2024-08-23,2024-08-30,160,italyan ceviz,iki göbek,90cm_windowed,3.0
2024-08-23,2024-08-30,230,koyu ceviz,karışık çizgi,90cm_windowed,2.0
2024-08-23,2024-08-30,660,bute beyaz,iki göbek,90cm_windowed,18.0
2024-08-23,2024-08-30,730,küp akça,karışık çizgi,90cm_windowed,3.0
2024-08-23,2024-08-30,760,küp akça,iki göbek,90cm_windowed,1.0
2024-08-23,2024-08-30,830,ardahan gri,karışık çizgi,90cm_windowed,1.0
2024-08-23,2024-08-30,860,ardahan gri,iki göbek,90cm_windowed,9.0
2024-08-23,2024-08-30,930,pvc gri,karışık çizgi,90cm_windowed,1.0
2024-08-23,2024-08-30,960,pvc gri,iki göbek,90cm_windowed,16.0
2024-08-30,2024-09-06,110,italyan ceviz,madra,90cm_windowed,5.0
2024-08-30,2024-09-06,130,italyan ceviz,karışık çizgi,90cm_windowed,1.0
2024-08-30,2024-09-06,160,italyan ceviz,iki göbek,90cm_windowed,16.0
2024-08-30,2024-09-06,310,gold ceviz,madra,90cm_windowed,15.0
2024-08-30,2024-09-06,410,ABD ceviz,madra,90cm_windowed,1.0
2024-08-30,2024-09-06,460,ABD ceviz,iki göbek,90cm_windowed,2.0
2024-08-30,2024-09-06,660,bute beyaz,iki göbek,90cm_windowed,31.0
2024-08-30,2024-09-06,730,küp akça,karışık çizgi,90cm_windowed,4.0
2024-08-30,2024-09-06,760,küp akça,iki göbek,90cm_windowed,4.0
2024-08-30,2024-09-06,810,ardahan gri,madra,90cm_windowed,2.0
2024-08-30,2024-09-06,860,ardahan gri,iki göbek,90cm_windowed,2.0
2024-08-30,2024-09-06,930,pvc gri,karışık çizgi,90cm_windowed,4.0
2024-08-30,2024-09-06,960,pvc gri,iki göbek,90cm_windowed,24.0
2024-09-13,2024-09-19,110,italyan ceviz,madra,90cm_windowed,1.0
